 0.02 1.5267340814712831E-003   2.5494656939403048E-003   2.7500651359831582E-003   5.9431753145351750E-003
 0.01 8.4314233045645925E-004   1.3759663641954491E-003   1.4816464093539887E-003   3.2412750624646091E-003
 8.333333334E-003     7.1506766304492669E-004   1.1610682078664265E-003   1.2515943599201065E-003   2.7407015564930625E-003
 6.666666667E-003 5.8239537338823589E-004   9.4134375238268651E-004   1.0148345774377955E-003   2.2259910491288053E-003
