0.02          6.2106018534915984E-005   1.4103827659989700E-004   1.2266911774734925E-004   3.0984940273812557E-004       
0.01333334    3.8049714061903757E-005   8.9046580718137044E-005   7.8524043827399022E-005   1.9327000511874595E-004   
0.01          2.1975812729515569E-005   4.4572901868437420E-005   4.1510725333359036E-005   1.0852236925748948E-004
