0.02        2.5942355720911269E-003   4.5318555575096803E-003   4.7590455376367198E-003   1.0136617968207204E-002
0.01        1.5325174125701280E-003   2.5581669680120721E-003   2.7184141124761462E-003   5.8940263706529277E-003
6.66E-003   1.0860993789952446E-003   1.7843186148752224E-003   1.9015856735316947E-003   4.1489878366019516E-003
